visit id,member id,visit date,check_in_time,check_out_time
607,314,2024-01-23,6:24:00,6:59:00
608,514,2024-01-23,7:17:00,8:12:00
609,180,2024-01-23,8:38:00,9:03:00
610,227,2024-01-23,9:58:00,10:23:00
611,185,2024-01-23,9:13:00,10:08:00
612,259,2024-01-23,8:07:00,9:02:00
613,482,2024-01-23,6:09:00,6:54:00
614,79,2024-01-23,8:48:00,9:33:00
615,609,2024-01-23,6:40:00,7:10:00
616,526,2024-01-23,6:32:00,7:07:00
617,287,2024-01-23,5:22:00,6:07:00
618,568,2024-01-23,5:37:00,6:07:00
619,636,2024-01-23,7:50:00,8:15:00
620,127,2024-01-23,7:15:00,7:45:00
621,394,2024-01-24,8:35:00,9:10:00
622,250,2024-01-24,6:38:00,7:23:00
623,171,2024-01-24,5:15:00,5:45:00
624,458,2024-01-24,6:57:00,7:42:00
625,43,2024-01-24,9:15:00,10:10:00
626,129,2024-01-24,9:54:00,10:49:00
627,533,2024-01-24,8:37:00,9:22:00
628,120,2024-01-24,8:13:00,9:08:00
629,559,2024-01-24,9:13:00,9:48:00
630,68,2024-01-24,9:52:00,10:17:00
631,255,2024-01-24,9:08:00,9:33:00
632,322,2024-01-24,6:11:00,6:46:00
633,342,2024-01-24,6:58:00,7:53:00
634,608,2024-01-24,9:30:00,10:00:00
635,568,2024-01-24,9:14:00,9:39:00
636,435,2024-01-24,8:05:00,8:35:00
637,78,2024-01-24,5:23:00,5:48:00
638,240,2024-01-24,8:22:00,8:57:00
639,499,2024-01-24,7:10:00,7:35:00
640,403,2024-01-24,6:33:00,7:28:00
641,95,2024-01-25,6:54:00,7:24:00
642,70,2024-01-25,7:54:00,8:29:00
643,325,2024-01-25,6:54:00,7:39:00
644,153,2024-01-25,9:26:00,10:01:00
645,505,2024-01-25,7:23:00,8:08:00
646,416,2024-01-25,6:18:00,7:13:00
647,603,2024-01-25,7:14:00,7:49:00
648,426,2024-01-25,7:51:00,8:26:00
649,536,2024-01-25,9:26:00,9:56:00
650,223,2024-01-25,9:32:00,10:07:00
651,536,2024-01-25,7:50:00,8:45:00
652,94,2024-01-25,9:12:00,9:57:00
653,333,2024-01-25,7:22:00,7:52:00
654,131,2024-01-25,7:29:00,8:14:00
655,154,2024-01-25,8:07:00,8:37:00
656,339,2024-01-25,5:13:00,6:08:00
657,105,2024-01-25,6:22:00,6:52:00
658,507,2024-01-25,9:12:00,10:07:00
659,458,2024-01-25,6:36:00,7:01:00
660,421,2024-01-25,7:29:00,8:04:00
661,75,2024-01-25,6:39:00,7:09:00
662,624,2024-01-25,9:32:00,10:17:00
663,625,2024-01-25,7:58:00,8:33:00
664,594,2024-01-25,6:55:00,7:30:00
665,251,2024-01-25,7:31:00,8:06:00
666,215,2024-01-25,7:16:00,7:41:00
667,435,2024-01-25,7:45:00,8:30:00
668,504,2024-01-25,6:19:00,6:44:00
669,215,2024-01-25,8:38:00,9:33:00
670,246,2024-01-26,7:01:00,7:36:00
671,627,2024-01-26,9:44:00,10:39:00
672,368,2024-01-26,6:22:00,7:07:00
673,98,2024-01-26,6:59:00,7:44:00
674,64,2024-01-26,6:37:00,7:07:00
675,252,2024-01-26,5:20:00,6:15:00
676,326,2024-01-26,6:56:00,7:51:00
677,280,2024-01-26,8:43:00,9:08:00
678,491,2024-01-26,6:48:00,7:18:00
679,165,2024-01-26,6:42:00,7:07:00
680,569,2024-01-26,8:28:00,9:03:00
681,274,2024-01-26,5:14:00,5:59:00
682,643,2024-01-26,6:19:00,7:04:00
683,279,2024-01-26,7:30:00,8:00:00
684,207,2024-01-26,6:11:00,6:36:00
685,391,2024-01-26,8:53:00,9:38:00
686,255,2024-01-26,6:19:00,6:49:00
687,581,2024-01-26,5:18:00,6:03:00
688,76,2024-01-26,8:36:00,9:31:00
689,580,2024-01-26,7:53:00,8:23:00
690,322,2024-01-26,6:13:00,6:43:00
691,76,2024-01-26,8:22:00,9:07:00
692,528,2024-01-26,5:13:00,5:43:00
693,158,2024-01-26,6:27:00,6:52:00
694,237,2024-01-26,9:48:00,10:23:00
695,208,2024-01-26,9:20:00,10:05:00
696,115,2024-01-26,8:13:00,8:58:00
697,529,2024-01-26,8:46:00,9:16:00
698,466,2024-01-27,9:29:00,10:14:00
699,459,2024-01-27,8:08:00,8:53:00
700,64,2024-01-27,7:03:00,7:33:00
701,350,2024-01-27,8:24:00,9:09:00
702,529,2024-01-27,5:37:00,6:12:00
703,574,2024-01-27,9:09:00,9:34:00
704,241,2024-01-27,6:59:00,7:44:00
705,78,2024-01-27,9:53:00,10:48:00
706,353,2024-01-27,9:07:00,9:42:00
707,95,2024-01-27,9:48:00,10:23:00
708,119,2024-01-27,8:22:00,9:07:00
709,518,2024-01-27,8:57:00,9:27:00
710,233,2024-01-27,8:06:00,8:51:00
711,464,2024-01-27,6:11:00,6:56:00
712,129,2024-01-27,6:56:00,7:51:00
713,639,2024-01-27,8:55:00,9:20:00
714,641,2024-01-27,8:43:00,9:08:00
715,446,2024-01-27,6:33:00,7:03:00
716,573,2024-01-27,6:26:00,7:01:00
717,440,2024-01-27,5:46:00,6:11:00
718,212,2024-01-27,9:57:00,10:27:00
719,122,2024-01-27,9:54:00,10:49:00
720,479,2024-01-27,8:11:00,9:06:00
721,434,2024-01-27,6:29:00,7:14:00
722,514,2024-01-28,8:56:00,9:31:00
723,159,2024-01-28,6:09:00,6:54:00
724,515,2024-01-28,6:15:00,7:00:00
725,132,2024-01-28,9:50:00,10:45:00
726,633,2024-01-28,9:13:00,10:08:00
727,310,2024-01-28,8:42:00,9:07:00
728,423,2024-01-28,9:16:00,9:41:00
729,423,2024-01-28,6:20:00,6:50:00
730,455,2024-01-28,6:26:00,7:01:00
731,345,2024-01-28,7:59:00,8:54:00
732,38,2024-01-28,6:47:00,7:32:00
733,593,2024-01-28,9:58:00,10:53:00
734,454,2024-01-28,7:17:00,8:02:00
735,327,2024-01-28,7:00:00,7:35:00
736,98,2024-01-28,5:02:00,5:47:00
737,326,2024-01-28,9:59:00,10:54:00
738,118,2024-01-28,9:23:00,10:08:00
739,469,2024-01-28,9:01:00,9:56:00
740,507,2024-01-28,7:03:00,7:48:00
741,379,2024-01-28,8:09:00,8:54:00
742,232,2024-01-28,7:04:00,7:39:00
743,112,2024-01-28,9:20:00,9:45:00
744,263,2024-01-28,9:11:00,9:46:00
745,151,2024-01-28,9:53:00,10:48:00
746,313,2024-01-28,9:00:00,9:55:00
747,607,2024-01-28,5:23:00,6:08:00
748,159,2024-01-28,6:04:00,6:49:00
749,581,2024-01-28,9:24:00,9:54:00
750,197,2024-01-28,6:49:00,7:19:00
751,80,2024-01-28,6:41:00,7:06:00
752,64,2024-01-28,7:40:00,8:05:00
753,87,2024-01-28,9:07:00,9:37:00
754,345,2024-01-28,9:33:00,10:28:00
755,526,2024-01-28,9:30:00,9:55:00
756,586,2024-01-28,7:08:00,8:03:00
757,364,2024-01-28,9:49:00,10:44:00
758,179,2024-01-29,7:35:00,8:30:00
759,362,2024-01-29,6:23:00,6:48:00
760,598,2024-01-29,6:55:00,7:40:00
761,98,2024-01-29,7:09:00,7:44:00
762,139,2024-01-29,9:26:00,10:01:00
763,123,2024-01-29,8:08:00,8:53:00
764,421,2024-01-29,8:10:00,8:45:00
765,214,2024-01-29,8:47:00,9:12:00
766,438,2024-01-29,7:27:00,7:52:00
767,404,2024-01-29,5:38:00,6:33:00
768,355,2024-01-29,5:20:00,5:55:00
769,235,2024-01-29,8:39:00,9:14:00
770,225,2024-01-29,6:17:00,6:42:00
771,406,2024-01-29,6:53:00,7:23:00
772,27,2024-01-29,9:07:00,10:02:00
773,108,2024-01-29,8:46:00,9:21:00
774,472,2024-01-29,5:48:00,6:43:00
775,409,2024-01-29,8:54:00,9:29:00
776,145,2024-01-29,9:59:00,10:29:00
777,57,2024-01-29,5:15:00,5:45:00
778,28,2024-01-29,7:38:00,8:08:00
779,27,2024-01-29,5:37:00,6:32:00
780,443,2024-01-29,7:38:00,8:23:00
781,49,2024-01-30,7:56:00,8:31:00
782,407,2024-01-30,9:06:00,9:51:00
783,413,2024-01-30,7:29:00,8:14:00
784,367,2024-01-30,6:04:00,6:59:00
785,491,2024-01-30,5:43:00,6:38:00
786,250,2024-01-30,8:10:00,9:05:00
787,184,2024-01-30,8:35:00,9:30:00
788,140,2024-01-30,7:58:00,8:43:00
789,348,2024-01-30,5:15:00,5:40:00
790,508,2024-01-30,6:16:00,6:41:00
791,186,2024-01-30,5:17:00,5:47:00
792,409,2024-01-30,9:34:00,9:59:00
793,280,2024-01-30,6:05:00,6:30:00
794,141,2024-01-30,8:15:00,9:00:00
795,222,2024-02-01,7:06:00,7:51:00
796,454,2024-02-01,6:58:00,7:23:00
797,384,2024-02-01,9:13:00,9:43:00
798,304,2024-02-01,9:20:00,10:15:00
799,469,2024-02-01,9:03:00,9:58:00
800,108,2024-02-01,5:28:00,5:53:00
801,201,2024-02-01,7:42:00,8:17:00
802,41,2024-02-01,8:42:00,9:12:00
803,506,2024-02-01,8:17:00,8:42:00
804,544,2024-02-01,9:07:00,9:32:00
805,356,2024-02-01,9:26:00,9:51:00
806,400,2024-02-01,6:42:00,7:17:00
807,332,2024-02-01,7:04:00,7:34:00
808,43,2024-02-01,8:53:00,9:18:00
809,308,2024-02-01,9:23:00,10:18:00
810,438,2024-02-01,6:03:00,6:48:00
811,601,2024-02-01,5:39:00,6:14:00
812,918,2024-02-01,18:54:00,19:29:00
813,852,2024-02-01,18:46:00,19:11:00
814,826,2024-02-01,18:51:00,19:21:00
815,985,2024-02-01,18:32:00,19:07:00
816,924,2024-02-01,19:23:00,19:53:00
817,832,2024-02-01,16:17:00,16:47:00
818,894,2024-02-01,17:36:00,18:21:00
819,833,2024-02-01,19:06:00,19:51:00
820,918,2024-02-01,18:58:00,19:28:00
821,845,2024-02-01,19:42:00,20:07:00
822,971,2024-02-01,18:02:00,18:32:00
823,914,2024-02-01,17:57:00,18:52:00
824,850,2024-02-01,18:52:00,19:37:00
825,981,2024-02-01,21:00:00,21:45:00
826,903,2024-02-01,19:36:00,20:06:00
827,922,2024-02-01,19:46:00,20:11:00
828,959,2024-02-01,17:52:00,18:22:00
829,842,2024-02-01,17:38:00,18:33:00
830,843,2024-02-01,16:13:00,16:43:00
831,945,2024-02-01,17:51:00,18:46:00
832,856,2024-02-01,20:28:00,21:23:00
833,857,2024-02-01,18:52:00,19:22:00
834,902,2024-02-01,17:19:00,17:54:00
835,907,2024-02-01,20:16:00,20:41:00
836,941,2024-02-01,19:52:00,20:47:00
837,982,2024-02-01,19:24:00,20:19:00
838,933,2024-02-01,16:54:00,17:24:00
839,910,2024-02-01,18:26:00,18:56:00
840,955,2024-02-01,19:10:00,19:35:00
841,875,2024-02-01,17:36:00,18:31:00
842,958,2024-02-01,17:37:00,18:07:00
843,899,2024-02-01,16:48:00,17:13:00
844,888,2024-02-01,16:18:00,16:48:00
845,911,2024-02-01,20:20:00,21:15:00
846,877,2024-02-01,19:22:00,19:47:00
847,879,2024-02-01,20:58:00,21:23:00
848,987,2024-02-01,19:08:00,19:53:00
849,911,2024-02-01,19:47:00,20:22:00
850,889,2024-02-01,20:18:00,20:48:00
851,967,2024-02-01,18:03:00,18:28:00
852,934,2024-02-01,16:02:00,16:57:00
853,870,2024-02-01,19:43:00,20:08:00
854,878,2024-02-01,20:37:00,21:32:00
855,877,2024-02-01,16:29:00,17:04:00
856,903,2024-02-01,18:32:00,19:27:00
857,929,2024-02-01,20:19:00,20:44:00
858,829,2024-02-01,19:02:00,19:32:00
859,882,2024-02-01,20:02:00,20:47:00
860,839,2024-02-01,18:53:00,19:48:00
861,980,2024-02-01,20:29:00,20:59:00
862,866,2024-02-01,16:46:00,17:16:00
863,864,2024-02-01,16:31:00,17:26:00
864,982,2024-02-01,20:40:00,21:15:00
865,848,2024-02-01,19:48:00,20:18:00
866,590,2024-02-02,7:44:00,8:09:00
867,204,2024-02-02,9:11:00,10:06:00
868,388,2024-02-02,9:27:00,9:57:00
869,468,2024-02-02,9:27:00,10:02:00
870,427,2024-02-02,7:38:00,8:08:00
871,244,2024-02-02,5:05:00,5:30:00
872,311,2024-02-02,5:38:00,6:08:00
873,152,2024-02-02,9:36:00,10:31:00
874,68,2024-02-02,8:30:00,9:15:00
875,561,2024-02-02,9:23:00,9:53:00
876,41,2024-02-02,5:10:00,5:40:00
877,297,2024-02-02,7:19:00,8:14:00
878,502,2024-02-02,9:11:00,10:06:00
879,607,2024-02-02,9:46:00,10:21:00
880,532,2024-02-02,7:03:00,7:28:00
881,489,2024-02-02,6:36:00,7:21:00
882,624,2024-02-02,9:41:00,10:26:00
883,151,2024-02-02,7:33:00,8:28:00
884,919,2024-02-02,18:10:00,18:35:00
885,908,2024-02-02,18:31:00,18:56:00
886,958,2024-02-02,17:56:00,18:21:00
887,904,2024-02-02,16:23:00,17:08:00
888,935,2024-02-02,17:21:00,18:16:00
889,976,2024-02-02,17:55:00,18:50:00
890,975,2024-02-02,18:39:00,19:09:00
891,828,2024-02-02,19:35:00,20:30:00
892,966,2024-02-02,20:46:00,21:41:00
893,951,2024-02-02,20:43:00,21:38:00
894,940,2024-02-02,19:04:00,19:59:00
895,917,2024-02-02,19:51:00,20:36:00
896,875,2024-02-02,18:11:00,18:46:00
897,845,2024-02-02,16:44:00,17:19:00
898,865,2024-02-02,16:28:00,17:13:00
899,909,2024-02-02,20:49:00,21:14:00
900,892,2024-02-02,18:41:00,19:06:00
901,899,2024-02-02,20:31:00,21:26:00
902,892,2024-02-02,17:51:00,18:21:00
903,873,2024-02-02,18:19:00,18:44:00
904,827,2024-02-02,20:36:00,21:11:00
905,977,2024-02-02,17:23:00,17:53:00
906,893,2024-02-02,18:25:00,19:00:00
907,955,2024-02-02,18:16:00,19:11:00
908,927,2024-02-02,16:33:00,17:18:00
909,930,2024-02-02,16:04:00,16:34:00
910,875,2024-02-02,16:29:00,17:24:00
911,921,2024-02-02,19:13:00,20:08:00
912,993,2024-02-02,18:26:00,19:21:00
913,958,2024-02-02,20:43:00,21:13:00
914,900,2024-02-02,19:49:00,20:44:00
915,930,2024-02-02,20:35:00,21:10:00
916,872,2024-02-02,19:43:00,20:28:00
917,835,2024-02-02,20:59:00,21:54:00
918,962,2024-02-02,16:17:00,17:02:00
919,934,2024-02-02,18:36:00,19:21:00
920,860,2024-02-02,16:47:00,17:12:00
921,870,2024-02-02,20:56:00,21:31:00
922,895,2024-02-02,19:30:00,20:05:00
923,969,2024-02-02,17:07:00,17:52:00
924,878,2024-02-02,20:14:00,21:09:00
925,827,2024-02-02,16:25:00,17:00:00
926,899,2024-02-02,20:34:00,21:04:00
927,900,2024-02-02,18:09:00,18:34:00
928,926,2024-02-02,16:20:00,17:15:00
929,932,2024-02-02,16:17:00,16:47:00
930,949,2024-02-02,17:26:00,17:51:00
931,986,2024-02-02,19:15:00,19:50:00
932,918,2024-02-02,20:14:00,20:44:00
933,886,2024-02-02,16:09:00,17:04:00
934,868,2024-02-02,16:25:00,16:50:00
935,901,2024-02-02,20:08:00,20:43:00
936,159,2024-02-03,6:05:00,6:50:00
937,608,2024-02-03,8:03:00,8:48:00
938,649,2024-02-03,9:23:00,9:58:00
939,153,2024-02-03,7:43:00,8:38:00
940,431,2024-02-03,9:43:00,10:38:00
941,283,2024-02-03,6:35:00,7:05:00
942,535,2024-02-03,8:10:00,8:55:00
943,525,2024-02-03,7:29:00,8:14:00
944,151,2024-02-03,8:32:00,9:27:00
945,310,2024-02-03,6:07:00,7:02:00
946,259,2024-02-03,5:29:00,6:14:00
947,448,2024-02-03,8:11:00,8:46:00
948,442,2024-02-03,8:54:00,9:24:00
949,24,2024-02-03,6:23:00,7:08:00
950,447,2024-02-03,8:28:00,8:58:00
951,162,2024-02-03,6:14:00,7:09:00
952,95,2024-02-03,9:39:00,10:09:00
953,410,2024-02-03,9:08:00,9:43:00
954,571,2024-02-03,7:12:00,7:42:00
955,46,2024-02-03,5:04:00,5:39:00
956,284,2024-02-03,8:18:00,8:48:00
957,362,2024-02-03,8:06:00,8:51:00
958,192,2024-02-03,6:42:00,7:12:00
959,401,2024-02-03,8:16:00,9:11:00
960,346,2024-02-03,7:03:00,7:48:00
961,450,2024-02-03,8:15:00,9:00:00
962,593,2024-02-03,9:36:00,10:01:00
963,323,2024-02-03,9:09:00,10:04:00
964,242,2024-02-03,6:27:00,7:02:00
965,475,2024-02-03,8:27:00,9:02:00
966,958,2024-02-03,17:05:00,17:35:00
967,886,2024-02-03,20:36:00,21:06:00
968,933,2024-02-03,20:27:00,21:22:00
969,870,2024-02-03,19:10:00,20:05:00
970,991,2024-02-03,17:05:00,17:50:00
971,961,2024-02-03,19:03:00,19:58:00
972,946,2024-02-03,16:10:00,16:35:00
973,852,2024-02-03,18:30:00,19:05:00
974,887,2024-02-03,20:48:00,21:23:00
975,953,2024-02-03,18:12:00,19:07:00
976,884,2024-02-03,20:24:00,20:49:00
977,932,2024-02-03,18:08:00,18:43:00
978,907,2024-02-03,16:16:00,16:41:00
979,937,2024-02-03,19:43:00,20:08:00
980,973,2024-02-03,20:04:00,20:34:00
981,970,2024-02-03,20:20:00,20:55:00
982,992,2024-02-03,20:23:00,21:08:00
983,888,2024-02-03,17:50:00,18:25:00
984,915,2024-02-03,18:02:00,18:32:00
985,830,2024-02-03,19:16:00,19:51:00
986,927,2024-02-03,16:11:00,16:46:00
987,972,2024-02-03,17:45:00,18:15:00
988,886,2024-02-03,17:47:00,18:22:00
989,924,2024-02-03,18:03:00,18:33:00
990,938,2024-02-03,17:57:00,18:32:00
991,987,2024-02-03,19:35:00,20:20:00
992,907,2024-02-03,20:00:00,20:55:00
993,951,2024-02-03,19:56:00,20:26:00
994,854,2024-02-03,19:31:00,19:56:00
995,954,2024-02-03,20:37:00,21:22:00
996,904,2024-02-03,16:54:00,17:24:00
997,942,2024-02-03,16:23:00,16:53:00
998,855,2024-02-03,18:45:00,19:15:00
999,889,2024-02-03,16:30:00,16:55:00
1000,840,2024-02-03,20:42:00,21:37:00
1001,880,2024-02-03,17:50:00,18:15:00
1002,845,2024-02-03,17:56:00,18:26:00
1003,851,2024-02-03,17:40:00,18:15:00
1004,919,2024-02-03,16:06:00,16:41:00
1005,972,2024-02-03,18:02:00,18:47:00
1006,906,2024-02-03,20:55:00,21:50:00
1007,902,2024-02-03,16:26:00,16:56:00
1008,844,2024-02-03,16:41:00,17:26:00
1009,870,2024-02-03,20:58:00,21:33:00
1010,884,2024-02-03,20:13:00,20:48:00
1011,915,2024-02-03,17:23:00,18:08:00
1012,877,2024-02-03,16:17:00,17:02:00
1013,967,2024-02-03,18:36:00,19:21:00
1014,941,2024-02-03,17:42:00,18:17:00
1015,977,2024-02-03,20:21:00,20:46:00
1016,902,2024-02-03,17:04:00,17:34:00
1017,880,2024-02-03,17:02:00,17:37:00
1018,896,2024-02-03,18:01:00,18:46:00
1019,838,2024-02-03,18:19:00,18:54:00
1020,976,2024-02-03,20:54:00,21:29:00
1021,871,2024-02-03,17:33:00,18:03:00
1022,883,2024-02-03,20:25:00,21:10:00
1023,984,2024-02-03,16:55:00,17:25:00
1024,909,2024-02-03,18:51:00,19:46:00
1025,836,2024-02-03,19:23:00,19:48:00
1026,901,2024-02-03,16:57:00,17:27:00
1027,830,2024-02-03,18:34:00,18:59:00
1028,839,2024-02-03,16:16:00,16:46:00
1029,856,2024-02-03,17:11:00,17:46:00
1030,951,2024-02-03,17:33:00,18:03:00
1031,912,2024-02-03,18:42:00,19:37:00
1032,447,2024-02-04,7:47:00,8:12:00
1033,122,2024-02-04,7:22:00,7:57:00
1034,359,2024-02-04,8:07:00,8:52:00
1035,617,2024-02-04,5:21:00,5:56:00
1036,116,2024-02-04,7:27:00,8:02:00
1037,518,2024-02-04,8:43:00,9:13:00
1038,100,2024-02-04,6:24:00,7:19:00
1039,255,2024-02-04,7:27:00,8:12:00
1040,494,2024-02-04,9:50:00,10:25:00
1041,402,2024-02-04,7:50:00,8:20:00
1042,242,2024-02-04,9:52:00,10:37:00
1043,584,2024-02-04,8:08:00,8:53:00
1044,314,2024-02-04,8:42:00,9:37:00
1045,257,2024-02-04,5:36:00,6:06:00
1046,349,2024-02-04,8:46:00,9:21:00
1047,561,2024-02-04,9:19:00,9:49:00
1048,169,2024-02-04,6:28:00,6:53:00
1049,635,2024-02-04,9:06:00,9:36:00
1050,388,2024-02-04,5:06:00,6:01:00
1051,566,2024-02-04,6:47:00,7:42:00
1052,596,2024-02-04,9:52:00,10:17:00
1053,504,2024-02-04,6:25:00,6:50:00
1054,243,2024-02-04,6:09:00,6:39:00
1055,45,2024-02-04,7:58:00,8:23:00
1056,914,2024-02-04,20:54:00,21:39:00
1057,829,2024-02-04,20:23:00,20:58:00
1058,947,2024-02-04,17:48:00,18:33:00
1059,918,2024-02-04,17:17:00,17:47:00
1060,905,2024-02-04,19:38:00,20:13:00
1061,981,2024-02-04,17:16:00,17:46:00
1062,868,2024-02-04,17:12:00,18:07:00
1063,947,2024-02-04,16:07:00,16:52:00
1064,860,2024-02-04,19:35:00,20:30:00
1065,834,2024-02-04,16:41:00,17:16:00
1066,901,2024-02-04,16:40:00,17:35:00
1067,831,2024-02-04,16:20:00,17:05:00
1068,855,2024-02-04,18:59:00,19:29:00
1069,839,2024-02-04,20:44:00,21:09:00
1070,947,2024-02-04,20:41:00,21:06:00
1071,952,2024-02-04,18:31:00,19:26:00
1072,873,2024-02-04,18:42:00,19:37:00
1073,981,2024-02-04,17:40:00,18:05:00
1074,868,2024-02-04,18:13:00,18:43:00
1075,841,2024-02-04,19:08:00,19:53:00
1076,857,2024-02-04,19:50:00,20:15:00
1077,979,2024-02-04,16:27:00,16:57:00
1078,921,2024-02-04,18:06:00,18:36:00
1079,979,2024-02-04,19:57:00,20:42:00
1080,914,2024-02-04,20:17:00,21:02:00
1081,977,2024-02-04,18:43:00,19:18:00
1082,852,2024-02-04,20:29:00,21:14:00
1083,933,2024-02-04,18:21:00,18:46:00
1084,846,2024-02-04,20:45:00,21:20:00
1085,887,2024-02-04,20:05:00,20:30:00
1086,989,2024-02-04,18:31:00,19:01:00
1087,938,2024-02-04,16:59:00,17:54:00
1088,837,2024-02-04,18:03:00,18:28:00
1089,897,2024-02-04,18:50:00,19:35:00
1090,902,2024-02-04,20:11:00,20:56:00
1091,876,2024-02-04,20:16:00,20:41:00
1092,830,2024-02-04,18:40:00,19:05:00
1093,833,2024-02-04,19:34:00,20:04:00
1094,954,2024-02-04,19:09:00,20:04:00
1095,825,2024-02-04,18:48:00,19:23:00
1096,983,2024-02-04,19:04:00,19:59:00
1097,872,2024-02-04,19:19:00,19:44:00
1098,564,2024-02-05,9:54:00,10:39:00
1099,330,2024-02-05,9:39:00,10:14:00
1100,589,2024-02-05,7:45:00,8:30:00
1101,40,2024-02-05,8:13:00,8:38:00
1102,302,2024-02-05,9:29:00,9:54:00
1103,262,2024-02-05,7:29:00,8:24:00
1104,466,2024-02-05,6:25:00,6:50:00
1105,601,2024-02-05,8:27:00,9:22:00
1106,202,2024-02-05,5:21:00,5:46:00
1107,490,2024-02-05,9:34:00,10:19:00
1108,433,2024-02-05,8:56:00,9:31:00
1109,301,2024-02-05,8:12:00,9:07:00
1110,276,2024-02-05,5:14:00,5:59:00
1111,417,2024-02-05,9:23:00,10:18:00
1112,41,2024-02-05,7:02:00,7:27:00
1113,66,2024-02-05,5:05:00,5:50:00
1114,568,2024-02-05,5:53:00,6:18:00
1115,401,2024-02-05,8:18:00,8:43:00
1116,268,2024-02-05,8:00:00,8:55:00
1117,277,2024-02-05,6:57:00,7:32:00
1118,259,2024-02-05,9:20:00,10:15:00
1119,108,2024-02-05,6:08:00,6:53:00
1120,21,2024-02-05,6:02:00,6:57:00
1121,332,2024-02-05,6:48:00,7:23:00
1122,394,2024-02-05,8:57:00,9:27:00
1123,170,2024-02-05,9:37:00,10:22:00
1124,61,2024-02-05,6:29:00,7:04:00
1125,982,2024-02-05,18:31:00,19:26:00
1126,954,2024-02-05,16:25:00,16:50:00
1127,914,2024-02-05,16:34:00,17:09:00
1128,931,2024-02-05,19:14:00,19:49:00
1129,874,2024-02-05,16:34:00,17:19:00
1130,837,2024-02-05,17:21:00,17:51:00
1131,935,2024-02-05,19:39:00,20:09:00
1132,962,2024-02-05,20:20:00,21:05:00
1133,968,2024-02-05,17:25:00,18:00:00
1134,927,2024-02-05,19:14:00,19:49:00
1135,943,2024-02-05,19:48:00,20:43:00
1136,851,2024-02-05,19:05:00,19:50:00
1137,882,2024-02-05,20:16:00,20:41:00
1138,826,2024-02-05,19:11:00,19:36:00
1139,879,2024-02-05,18:31:00,19:16:00
1140,917,2024-02-05,20:25:00,20:50:00
1141,848,2024-02-05,17:32:00,18:02:00
1142,907,2024-02-05,19:09:00,19:34:00
1143,943,2024-02-05,17:51:00,18:46:00
1144,987,2024-02-05,19:10:00,19:55:00
1145,857,2024-02-05,20:51:00,21:46:00
1146,971,2024-02-05,20:23:00,21:08:00
1147,852,2024-02-05,18:10:00,18:35:00
1148,886,2024-02-05,19:05:00,20:00:00
1149,916,2024-02-05,19:41:00,20:36:00
1150,887,2024-02-05,20:10:00,20:55:00
1151,834,2024-02-05,20:35:00,21:00:00
1152,976,2024-02-05,17:44:00,18:09:00
1153,875,2024-02-05,17:05:00,18:00:00
1154,909,2024-02-05,19:10:00,19:45:00
1155,910,2024-02-05,16:43:00,17:38:00
1156,825,2024-02-05,18:02:00,18:47:00
1157,896,2024-02-05,17:20:00,17:55:00
1158,906,2024-02-05,16:25:00,16:50:00
1159,920,2024-02-05,16:53:00,17:18:00
1160,947,2024-02-05,18:51:00,19:16:00
1161,852,2024-02-05,19:12:00,19:57:00
1162,977,2024-02-05,19:26:00,19:56:00
1163,904,2024-02-05,20:04:00,20:29:00
1164,964,2024-02-05,20:54:00,21:49:00
1165,843,2024-02-05,18:22:00,18:52:00
1166,953,2024-02-05,16:45:00,17:15:00
1167,859,2024-02-05,20:39:00,21:09:00
1168,917,2024-02-05,17:47:00,18:22:00
1169,944,2024-02-05,18:32:00,18:57:00
1170,903,2024-02-05,16:46:00,17:21:00
1171,936,2024-02-05,20:49:00,21:19:00
1172,871,2024-02-05,19:19:00,19:44:00
1173,983,2024-02-05,18:50:00,19:20:00
1174,917,2024-02-05,20:45:00,21:20:00
1175,894,2024-02-05,16:48:00,17:33:00
1176,837,2024-02-05,18:22:00,19:07:00
1177,884,2024-02-05,20:57:00,21:32:00
1178,869,2024-02-05,18:35:00,19:20:00
1179,172,2024-02-06,7:46:00,8:31:00
1180,146,2024-02-06,7:48:00,8:33:00
1181,470,2024-02-06,7:45:00,8:10:00
1182,582,2024-02-06,6:44:00,7:19:00
1183,383,2024-02-06,9:19:00,10:14:00
1184,134,2024-02-06,7:11:00,8:06:00
1185,374,2024-02-06,7:11:00,8:06:00
1186,44,2024-02-06,6:07:00,6:52:00
1187,227,2024-02-06,6:17:00,7:12:00
1188,579,2024-02-06,6:36:00,7:31:00
1189,171,2024-02-06,8:12:00,9:07:00
1190,282,2024-02-06,9:20:00,9:50:00
1191,309,2024-02-06,6:42:00,7:27:00
1192,160,2024-02-06,8:28:00,8:53:00
1193,405,2024-02-06,6:55:00,7:20:00
1194,244,2024-02-06,5:24:00,5:59:00
1195,486,2024-02-06,9:50:00,10:25:00
1196,286,2024-02-06,9:23:00,9:58:00
1197,281,2024-02-06,5:26:00,6:21:00
1198,250,2024-02-06,8:07:00,9:02:00
1199,545,2024-02-06,7:17:00,7:42:00
1200,587,2024-02-06,7:04:00,7:29:00
1201,232,2024-02-06,7:16:00,7:46:00
1202,297,2024-02-06,6:01:00,6:56:00
1203,637,2024-02-06,7:10:00,7:45:00
1204,214,2024-02-06,8:18:00,8:53:00
